SAMPID,compartment,fraction_point,fraction_boot_mean,fraction_boot_ci_low,fraction_boot_ci_high,fraction_boot_cv,residual_l2,residual_ratio,flag_poor_fit
GTEX-1CAMR-1726-SM-793CU,Immune,0.0,0.00015284032659919502,0.0,0.0,11.482344798960005,211.42290920837743,0.5196361219947132,True
GTEX-1CAMS-0126-SM-79396,Vascular,0.40979481918406824,0.40919057715106205,0.39051795453526483,0.42656004502709993,0.023650718717075938,210.4226232342755,0.4760709069957192,False
GTEX-1CAMS-0126-SM-79396,MuSC,0.5187871455645028,0.5179372267258974,0.49866674415381484,0.5367317022037889,0.018795008540927576,210.4226232342755,0.4760709069957192,False
GTEX-1CAMS-0126-SM-79396,FAP,0.07141803525142895,0.07083364471105612,0.05870616344438091,0.08378738916603844,0.09200058690935493,210.4226232342755,0.4760709069957192,False
GTEX-1CAMS-0126-SM-79396,Immune,0.0,0.002038551411984175,0.0,0.027942977031870674,4.014982307335811,210.4226232342755,0.4760709069957192,False
GTEX-1CAV2-2426-SM-7P8QF,Vascular,0.4036534738919585,0.4011228713017827,0.38003346106127983,0.42014689512349446,0.026951663008324425,208.83570503119066,0.6653264681617929,True
GTEX-1CAV2-2426-SM-7P8QF,MuSC,0.5963465261080415,0.5929101772997711,0.5680146964065843,0.6141662191398138,0.02004235871827245,208.83570503119066,0.6653264681617929,True
GTEX-1CAV2-2426-SM-7P8QF,FAP,0.0,0.0,0.0,0.0,0.0,208.83570503119066,0.6653264681617929,True
GTEX-1CAV2-2426-SM-7P8QF,Immune,0.0,0.005966951398446344,0.0,0.04195896602229985,2.1041486494115107,208.83570503119066,0.6653264681617929,True
GTEX-1CB4E-2126-SM-793AP,Vascular,0.46642660298951133,0.4646876542307193,0.43544852129591155,0.48600266285350197,0.027941198578585062,206.83633930279535,0.49180109665301774,False
GTEX-1CB4E-2126-SM-793AP,MuSC,0.5169303884271291,0.5149897797363775,0.4850891930233526,0.5380981460117843,0.02671018619406935,206.83633930279535,0.49180109665301774,False
GTEX-1CB4E-2126-SM-793AP,FAP,0.0,2.4913484921248884e-05,0.0,0.0,14.245725209861837,206.83633930279535,0.49180109665301774,False
GTEX-1CB4E-2126-SM-793AP,Immune,0.016643008583359466,0.020297652547981913,0.0,0.07012613381974116,1.0074056320730613,206.83633930279535,0.49180109665301774,False
GTEX-1CB4F-0326-SM-9MQKD,Vascular,0.4832788497872452,0.4786549440840381,0.45410098572754337,0.49725834925693324,0.023196570707951045,192.91807685645819,0.4753534265215124,False
GTEX-1CB4F-0326-SM-9MQKD,MuSC,0.5145575598651628,0.5100442017009708,0.4859154858837394,0.5295613159498305,0.022066892146260925,192.91807685645819,0.4753534265215124,False
GTEX-1CB4F-0326-SM-9MQKD,FAP,0.0,0.0014759109386997165,0.0,0.009892502249021894,1.92930827465416,192.91807685645819,0.4753534265215124,False
GTEX-1CB4F-0326-SM-9MQKD,Immune,0.002163590347591966,0.0098249432762917,0.0,0.04937725194841538,1.5251508748342224,192.91807685645819,0.4753534265215124,False
