permutation_id	density	edge_count	mean_degree
274	0.0028497594557878717	279	1.2595936794582392
275	0.002482048558266856	243	1.0970654627539504
276	0.0029008304137769017	284	1.2821670428893905
277	0.002890616222179096	283	1.2776523702031604
278	0.0029416871801681258	288	1.3002257336343115
279	0.002696546581820782	264	1.1918735891647856
280	0.0026148330490383337	256	1.1557562076749435
281	0.002696546581820782	264	1.1918735891647856
282	0.002737403348212006	268	1.2099322799097065
283	0.00262504724063614	257	1.1602708803611739
284	0.002655689815429558	260	1.1738148984198646
285	0.00262504724063614	257	1.1602708803611739
286	0.002747617539809812	269	1.2144469525959367
287	0.0029825439465593494	292	1.3182844243792324
288	0.0027680459230054236	271	1.2234762979683973
289	0.002890616222179096	283	1.2776523702031604
290	0.0026659040070273637	261	1.1783295711060948
291	0.002553547899451498	250	1.1286681715575622
292	0.0029212587969725135	286	1.2911963882618511
293	0.0029314729885703194	287	1.2957110609480813
294	0.002737403348212006	268	1.2099322799097065
295	0.0026148330490383337	256	1.1557562076749435
296	0.002686332390222976	263	1.1873589164785554
297	0.002410549217082214	236	1.0654627539503385
298	0.002686332390222976	263	1.1873589164785554
299	0.002390120833886602	234	1.0564334085778782
300	0.0026659040070273637	261	1.1783295711060948
301	0.002533119516255886	248	1.1196388261851016
302	0.002788474306201036	273	1.2325056433408579
303	0.0029212587969725135	286	1.2911963882618511
304	0.00242076340868002	237	1.069977426636569
305	0.0027782601146032295	272	1.2279909706546275
306	0.002635261432233946	258	1.164785553047404
307	0.0028089026893966477	275	1.2415349887133182
308	0.003380897418873783	331	1.4943566591422122
309	0.002492262749864662	244	1.1015801354401806
310	0.002604618857440528	255	1.1512415349887133
311	0.00252290532465808	247	1.1151241534988714
312	0.0026148330490383337	256	1.1557562076749435
313	0.0027986884977988418	274	1.237020316027088
314	0.0029110446053747076	285	1.2866817155756207
315	0.0027680459230054236	271	1.2234762979683973
316	0.0023186214927019603	227	1.0248306997742664
317	0.0027169749650163937	266	1.200902934537246
318	0.0027578317314076177	270	1.2189616252821671
319	0.002257336343115124	221	0.9977426636568849
320	0.0027067607734185877	265	1.1963882618510158
321	0.0029416871801681258	288	1.3002257336343115
322	0.002379906642288796	233	1.0519187358916477
323	0.002543333707853692	249	1.1241534988713318
324	0.002502476941462468	245	1.1060948081264108
325	0.002737403348212006	268	1.2099322799097065
