gene,log2FC,lfcSE,stat,pvalue,padj
NBL1,0.5461525579145956,0.36272806354726533,1.5056804609313863,0.13214922218931466,0.7577275942330379
TMCO4,0.2427032044498585,0.3322422934921872,0.7305006292209626,0.4650842285008613,0.9298209176219052
OTUD3,0.12632308982676277,0.4670137562325305,0.27049115393480044,0.7867824215127827,0.978857302007678
PLA2G2A,3.4726814182768155,1.354739397445617,2.563357517190843,0.010366524032620695,0.4173506866409164
PLA2G5,0.23528977609020235,1.5445197705732323,0.15233846828835154,0.8789199856688906,
CAMK2N1,0.8316823509567339,0.7188256820208835,1.1570014424339552,0.24727177102756925,0.8438330028124467
MUL1,0.6748451208328688,0.4614220999927002,1.4625331574789007,0.14359516502833583,0.7737075578292951
PINK1,-0.23050125710579025,0.47991431356169906,-0.4802966917054797,0.6310164409524806,0.9650443733720494
PINK1-AS,-0.6763692815658107,0.7292326032723994,-0.9275082854642444,0.35366269193684674,0.8990725117029187
DDOST,0.07857781853405868,0.6867274720447555,0.11442358392928484,0.9089020195005676,0.9926114508703927
HP1BP3,0.2460008172040606,0.2423444961821915,1.015087287227354,0.3100642210220531,0.8782748390731345
EIF4G3,0.06350005302599586,0.2270644638714767,0.2796564990545515,0.7797410558052876,0.9788228792974827
ECE1,0.5689479139712353,0.3195092852372698,1.7806928945702807,0.07496263456263004,0.6921490925574248
NBPF3,0.4108929342020115,0.5454620329671764,0.7532933721653498,0.45127364071329457,0.9268451259192497
ALPL,-0.3208893721625721,0.9906908382887347,-0.3239046529559705,0.7460102211910602,
USP48,-0.06076651322364262,0.23941272855918166,-0.2538148810606009,0.7996385764126287,0.978857302007678
LDLRAD2,-0.6483638888661669,1.006133352309281,-0.644411486189221,0.5193086381908941,0.9434822941237535
HSPG2,-0.36655361392621844,0.31718666724337485,-1.1556400434857015,0.24782842172637587,0.8440613735479034
CDC42,0.4884279991822562,0.45803580382626113,1.0663533180203597,0.2862639556691491,0.8647695366153877
CDC42-AS1,-1.0846097072934648,0.9304739265748798,-1.1656529821162924,0.24375477722674732,
WNT4,-0.10392232023838359,2.141194071086054,-0.048534750605615226,0.9612900700861857,
ZBTB40,0.23797528037441038,0.29222422592990227,0.8143584934381691,0.41543960933500335,0.9170057155435263
C1QA,1.731214895074808,1.3079655570904223,1.3235936418126382,0.18563803794587075,0.8049557928609211
C1QC,1.3948807714984555,1.0639261505621873,1.3110691665595295,0.18983439671475733,
C1QB,1.6181834461195352,1.784155399474797,0.9069744970622408,0.3644202837322924,
EPHB2,0.7532333003363884,1.0670387976931142,0.7059099462595382,0.4802441417834893,0.9327397075043525
KDM1A,0.5585685761666641,0.3150605929659369,1.772892543965517,0.07624651439730736,0.6927746527490091
AL031428.1,0.4132765854419518,1.1443660850954789,0.3611401900358403,0.7179946504263324,0.972136065620603
LUZP1,0.5137664756455431,0.34108835366920565,1.5062562826281785,0.132001396122996,0.7571181398772722
LINC01355,-0.4093951489611752,0.7844515423885019,-0.5218871107253442,0.601748933090346,0.9601711072685333
HNRNPR,0.5558756061930283,0.4121650352876878,1.3486723972231942,0.1774422152974816,0.8028949079964757
ZNF436,1.3922574676898407,0.9579578402024996,1.4533598549551363,0.14612386658493412,0.7738433920452693
TCEA3,1.021062471374579,0.36476532402245615,2.799231188191888,0.005122444754423213,0.3197915477158764
ASAP3,1.1963876485074167,0.4045508993933123,2.9573229235223257,0.003103229334854093,0.2782974735766051
ID3,0.9613275815500181,0.8337391761838219,1.1530315583228221,0.24889743155526245,0.8448481292420968
MDS2,0.5988402510213173,0.45347243277889593,1.320565943450194,0.186646134707264,0.8049557928609211
RPL11,0.06942376874413236,0.6183950324409715,0.11226443470947378,0.9106137404845088,0.9926114508703927
ELOA-AS1,-0.05453314936143579,0.4555160327902007,-0.11971729958087424,0.9047070958382004,0.9926114508703927
ELOA,0.742726822819996,0.2956216029814845,2.512424042523424,0.011990491439258929,0.4288144894666502
PITHD1,-0.01669477745696408,0.554819789421736,-0.0300904505846201,0.9759949166135613,0.9983330471863011
LYPLA2,1.1653634320859254,0.4804751477608485,2.425439562310043,0.015289861356381865,0.4621950129421702
