gene,log2FC,lfcSE,stat,pvalue,padj
BID,-11.265993214251909,2.6418925422239807,-4.264364668204122,2.0047180443561527e-05,4.158784184566933e-05
BIN1,-11.939643532322833,3.158344197001479,-3.7803490650760256,0.0001566086368762104,0.00021026348773814065
BIN3,-10.099357741416503,2.0241934212501738,-4.989324456542784,6.059080571928285e-07,5.247571731747683e-06
BIRC2,-24.369226277671736,3.059957533894462,-7.963909958794949,1.666865696799537e-15,1.5034331677228973e-13
BIRC3,-11.061977324591675,3.1650336466666595,-3.4950583657276106,0.0004739580992433233,0.00055266224098736
BIRC5,-12.457800619905937,3.0248966085111033,-4.118421960226218,3.8147571120256636e-05,6.703064751563878e-05
BIRC6,-8.955293312573719,2.3705010800074957,-3.77780604619906,0.00015821601736580005,0.00021211965042901502
BISPR,-12.440932142032006,3.1378452773708676,-3.9648010154458584,7.34571976606713e-05,0.00011035137396733856
BIVM,-9.591160073384595,1.854664547761341,-5.171371871512577,2.3238158673074359e-07,3.186485004238222e-06
BIVM-ERCC5,-20.19206317796764,2.2147883267906585,-9.116926856494215,7.728471379558245e-20,4.486278552867156e-17
BLACE,-13.058142872042227,3.1845664084127856,-4.10044608821661,4.1235449463074e-05,7.058211006108699e-05
BLCAP,-12.11109524513005,2.517964771953443,-4.809874776657114,1.5102487943622772e-06,8.282548830633409e-06
BLMH,-12.21797567533878,3.268964575548443,-3.7375674752574937,0.00018580923367700133,0.00024334925611556364
BLNK,-12.847889101661268,2.846723067614381,-4.513220568528323,6.385055712237616e-06,1.905500609930759e-05
BLOC1S1,-10.047084457033845,2.9344884793031047,-3.42379413921566,0.0006175338166542737,0.0007080091195804771
BLOC1S2,-9.108773396866205,2.4073711208991386,-3.7837013652735574,0.00015451320531496482,0.0002078692925555912
BLOC1S3,-9.04610726744228,1.6857921611745386,-5.366086920904654,8.046317662697714e-08,1.8107414072148461e-06
BLOC1S4,-9.213415322122398,2.325778948301536,-3.961432073693309,7.45015774259348e-05,0.00011165372774697059
BLOC1S5,-10.88005107691101,2.6114751470459705,-4.166247222079915,3.096548912140537e-05,5.7231423644338e-05
BLOC1S5-TXNDC5,-7.370054889994918,1.963899781832693,-3.7527652674400986,0.00017489460602004647,0.0002311676194353008
BLOC1S6,-7.9091732704810935,2.523692914688329,-3.1339681719785863,0.0017245956112095762,0.0018704187047127335
BLVRA,-13.81972828541603,3.1935829130445605,-4.327342881554051,1.5091892813647144e-05,3.387856831017925e-05
BLVRB,-10.808699497750467,2.9481240032346108,-3.666297444032687,0.00024608767368854926,0.0003050861861144004
BLZF1,-11.482902012979821,2.7736630144024477,-4.139977334432486,3.4734013854079806e-05,6.237993146559963e-05
BLZF2P,-12.687022842899943,3.1776700576610795,-3.992555115126777,6.536513368586347e-05,0.00010020322735064077
BMERB1,-10.465963880168804,2.4871802825281932,-4.207963513416992,2.5768246009777428e-05,4.994583231295815e-05
BMI1,-7.803208310923788,2.5541267166671977,-3.0551374996405647,0.0022495736249751384,0.002412053485640436
BMP1,-10.350076650258172,2.180844587743551,-4.745902898549529,2.0757828115077036e-06,1.0034944921999339e-05
BMP2,-11.712138065316664,2.811970793353149,-4.165099471517079,3.112168437985702e-05,5.743102483498395e-05
BMP2K,-9.281719400473445,1.9866453228205483,-4.672056604092614,2.9819874860554744e-06,1.240066397810615e-05
BMP4,-10.299583951780424,2.487389128331001,-4.140720820264774,3.462161331120759e-05,6.224576745174942e-05
BMP5,-7.453335091248718,2.0967689149326874,-3.554676453932451,0.0003784444758672792,0.000450121072247522
BMP6,-10.560399997997061,2.1988317288809895,-4.802732223339058,1.5651513465942086e-06,8.398544995389024e-06
BMP7,-11.93220120847581,3.266244843545091,-3.6531863898864763,0.0002590060775004558,0.0003189880637870101
BMPER,-9.13556737684926,1.8466144744820459,-4.94719796854819,7.52893955738926e-07,5.823056876076166e-06
BMPR1A,-8.575721204016084,2.0234942664515114,-4.238075366062116,2.254440961131232e-05,4.531500392351058e-05
BMPR1AP2,-12.44148987230484,2.4468517611165166,-5.084692938908443,3.682212909933426e-07,4.0038377806999795e-06
BMPR1B,-9.537641360121128,2.4873965212696714,-3.834387191010751,0.0001258777256712691,0.00017410470622384293
BMPR2,-9.564736381396603,2.5292352651134586,-3.781671287493906,0.00015577897754846213,0.00020927369289815059
BMS1,-11.510152157546717,3.160656731861606,-3.641696373262057,0.0002708474060202318,0.0003317847748981131
BMS1P1,-6.971638611212153,2.2091129660612028,-3.155854281025032,0.0016002878806579853,0.0017417748716450061
BMS1P10,-10.579122127199478,2.215643292459444,-4.774740664800908,1.7993898182354032e-06,9.158360183235453e-06
BMS1P2,-10.206566673780696,2.2605839173304063,-4.5150133978808205,6.331276298631051e-06,1.8938353636141763e-05
BMS1P22,-12.644184690915367,2.5806302805066568,-4.89964982059845,9.600761671004257e-07,6.599200991063394e-06
BMS1P3,-7.661526049090902,3.1742374762591794,-2.41365874683074,0.01579324638559087,0.016034051075088193
BMS1P4,-7.5580145179625156,1.5496862458748741,-4.877125636290102,1.0764287923186174e-06,7.014758615227742e-06
BMS1P4-AGAP5,-7.391752180215027,1.5255772537903305,-4.845216564320197,1.2647364691587748e-06,7.606158385903437e-06
BMS1P4.1,-12.474151170990572,2.99556014509804,-4.164213224496052,3.12428040334013e-05,5.761227014027629e-05
BMS1P7,-10.208350856592267,2.256155271635282,-4.5246668014977365,6.049072940386295e-06,1.8408537395850022e-05
BMS1P8,-13.057064404615724,3.1849462157650996,-4.09961849276601,4.138317505360901e-05,7.058211006108699e-05
BMT2,-9.775503962895435,2.1977904704273152,-4.447878036797015,8.672274432008008e-06,2.3294208999544004e-05
BMX,-10.163986687725338,2.941250402390278,-3.4556686093320477,0.0005489297501225745,0.0006335247049869986
BNC1,-12.892395501001225,2.8940460292010326,-4.454799740887489,8.397153760550532e-06,2.283688995356163e-05
BNC2,-8.135023351141268,2.1251438009023165,-3.8279872391163416,0.00012919545298681936,0.00017802002230180443
BNC2-AS1,-11.535926343973506,2.5720270959018774,-4.485149616951625,7.2862788873343275e-06,2.0780305836528324e-05
BNIP1,-10.459575383436102,2.113639908239252,-4.9486080115459945,7.474610759025173e-07,5.811047835630868e-06
BNIP2,-10.62020063851315,2.6831942766860326,-3.958043862418333,7.556608326949094e-05,0.00011297982823524009
BNIP3,-8.685065863108012,3.0478868919400184,-2.8495368007504567,0.0043782940347381295,0.004591236215315045
BNIP3L,-10.19316581530693,3.1510124185769857,-3.2348859544991,0.001216913271161381,0.001340422300677395
BNIP3P1,-11.381385990555746,2.766336723510876,-4.1142446231603875,3.88449332926893e-05,6.798689175208297e-05
BNIP3P11,-13.058772173581085,3.188839982017094,-4.095148156453051,4.218985011814393e-05,7.109637988788711e-05
BOC,-9.2246323978616,2.026614948729489,-4.5517439825678965,5.3203052717451746e-06,1.704108532074689e-05
BOD1L1,-16.488260351027666,2.7963001529396574,-5.896455834218693,3.7139210497207826e-09,1.583417300275495e-07
BOK,-11.951658725739131,3.1957922269334897,-3.7398109379617894,0.0001841587165014183,0.00024149497120456493
BOLA1,-10.3327951480972,2.5147852379415294,-4.108818117826666,3.9768911934184325e-05,6.932001826901746e-05
BOLA2,-11.626754963111837,3.1606042033653705,-3.678649465419244,0.00023447226683524913,0.0002927056878347508
BOLA2-SMG1P6,-11.626782505899905,3.160604656132548,-3.6786576528451165,0.0002344647411831127,0.0002927056878347508
BOLA2B,-10.244498237857366,3.1486581613142093,-3.2536076363340265,0.0011394954732779727,0.0012594554684898643
BOLA2P3,-12.990337199625218,2.847739586321161,-4.561631007983677,5.075779045067941e-06,1.660195476550798e-05
BOLA3,-10.467319681035013,2.586729583144499,-4.046545780912536,5.1978962690668904e-05,8.307460193110155e-05
BOLA3-AS1,-10.777685318635632,2.7756174923697974,-3.8829865239946084,0.00010318128862314599,0.0001470057390270234
BOLA3P3,-12.605912086728218,2.6539006584655644,-4.749956275310138,2.034606358107491e-06,9.905688890579675e-06
BOP1,-11.030373773218937,2.7410280167844,-4.024174034586874,5.7175625633637684e-05,8.980151163590423e-05
BORA,-11.278678686009366,2.367286278076881,-4.764391527319568,1.8942438374315983e-06,9.459254857044287e-06
BORCS5,-9.926407268343194,2.2867831752990226,-4.340773264192484,1.4198217369947939e-05,3.2474585071555e-05
BORCS6,-12.397921258135367,3.2776795934377607,-3.7825299589859958,0.0001552424015590966,0.00020868022001903607
BORCS7,-10.17468650485688,2.8795409411724466,-3.5334404728811077,0.00041018844950078086,0.0004847195066420387
BORCS7-ASMT,-8.7174644172939,1.6985987925177437,-5.132150367522905,2.86450503508913e-07,3.5167857640663133e-06
BORCS8,-11.693722605832846,2.798893410937733,-4.1779806834140985,2.941086262058256e-05,5.5072995770667376e-05
BORCS8-MEF2B,-9.640167054617283,2.1921094374399717,-4.397666872816092,1.0942075079311606e-05,2.711742065906245e-05
BPGM,-9.290324860158691,2.342788194512521,-3.9654992636207083,7.324247848776185e-05,0.00011009471286663838
BPHL,-11.054537174852811,2.37494756494487,-4.654644733223582,3.245398010370323e-06,1.3004796026586643e-05
BPIFB4,-10.86078608717113,3.217386655128149,-3.375654607710972,0.0007364030332962161,0.0008346564669466825
BPIFB5P,-12.912579479665693,2.8865608340003095,-4.473343962673717,7.700575676828546e-06,2.1530607971807022e-05
BPNT1,-10.253879958960603,2.092991354172804,-4.899150652733183,9.62518235214811e-07,6.6091751067722496e-06
BPTF,-14.050134812914699,2.412375117022085,-5.824191566964365,5.7389718204928896e-09,2.3409834782727662e-07
BPTFP1,-13.056957566552638,3.1834397467428848,-4.101524955800334,4.104362306159675e-05,7.058211006108699e-05
BRAF,-7.8090313699826694,2.1673904084828877,-3.602964809394341,0.0003146081349334985,0.0003797427764271406
BRAP,-11.84780371285687,3.168654413729784,-3.739064652024001,0.00018470622366058395,0.000242156833301596
BRAT1,-12.204670539044852,2.2414786081888773,-5.444919480586196,5.182882516735324e-08,1.36840595229048e-06
BRCA1,-9.430236692231317,1.9926052386493278,-4.732616631392342,2.2164387060222067e-06,1.0462459521608994e-05
BRCA2,-11.76157812806192,2.920313984526079,-4.027504641755376,5.63719548870598e-05,8.87918101084079e-05
BRCC3,-11.847178466278443,3.1566692032797055,-3.753063024142505,0.000174686913565835,0.00023094703551839165
BRD1,-9.727945587661557,1.905860378388057,-5.104227832203155,3.321479218604129e-07,3.830614774833361e-06
BRD2,-17.199101159242826,3.08114716201059,-5.582044691438764,2.3770727273684482e-08,7.960732170842352e-07
BRD3,-10.865577706531154,2.2476943762369035,-4.834099253619319,1.3374984625345653e-06,7.812354753955867e-06
BRD3OS,-11.76285838182913,2.361419718656959,-4.981265417957624,6.316982737421116e-07,5.354180913233869e-06
BRD4,-10.209865614779854,2.0264961932522296,-5.038186426787466,4.6996358214330625e-07,4.607841288931274e-06
BRD7,-24.293408303626503,2.6972925307911955,-9.006590136702945,2.1256272954418024e-19,1.0238739647129141e-16
BRD7P2,-12.826599998414531,2.8173481321375946,-4.552720997487328,5.29564838329578e-06,1.700684642961336e-05
BRD8,-10.647406071463202,2.3077582482142946,-4.613744130132344,3.954792432901998e-06,1.4520360993913125e-05
BRD9,-10.390695697913289,3.1464184495462915,-3.302388370946532,0.0009586523663616452,0.0010714851109385971
BRDT,-11.811626856295957,3.181155911718085,-3.7129984144400865,0.00020481817078013483,0.0002632795008114622
BRF1,-10.997495688353917,2.204142238304608,-4.989467329845745,6.054601250381993e-07,5.247571731747683e-06
BRF2,-11.645241999914065,2.697393564390671,-4.31722020607129,1.580065059267955e-05,3.501134665436746e-05
BRI3,-11.234392176356772,2.2953017907763695,-4.894516364471976,9.854777673178593e-07,6.676180517118888e-06
BRI3BP,-10.459603759120737,1.9174891679197745,-5.454843726949468,4.90159331878347e-08,1.3321389092909841e-06
BRICD5,-12.733104104463292,3.23468504888305,-3.9364277857159804,8.270349193099966e-05,0.00012187995361541906
BRINP1,-12.190578281703173,2.430741839508633,-5.015167832124641,5.298719244178808e-07,4.869254650525743e-06
BRINP3,-9.850689612954007,2.5775403549401736,-3.8217402082857586,0.00013251325035690164,0.0001818602979407066
BRIP1,-10.511243059766805,2.513911485563285,-4.181230373515549,2.8993592032496396e-05,5.4458303328937684e-05
BRIX1,-10.470209254414293,2.738913522010116,-3.822760072661988,0.00013196617236089386,0.0001811863773472179
BRIX1P1,-12.943928652706349,2.816326198171034,-4.596033180074218,4.306101580173348e-06,1.5191808270772079e-05
BRK1,-8.733521187732897,2.649926805133648,-3.2957594039252815,0.0009815603791836194,0.0010957909869489602
BRMS1,-11.91570456317575,3.1671159171420142,-3.762320317574106,0.0001683442478002282,0.00022367189541342607
BRMS1L,-8.705001528989207,3.142488703089329,-2.770097954666142,0.005603943655114096,0.005835948314463775
BROX,-11.702403769450083,2.4840355477691602,-4.711045210266684,2.464495511661301e-06,1.1094395285046766e-05
BRPF1,-11.123941001270182,2.314556356988779,-4.806079129454575,1.5391899956013136e-06,8.35628832384128e-06
BRPF3,-7.680329665838388,2.6406895540712076,-2.90845610912402,0.003632181580270453,0.003833160488334085
BRSK1,-11.790837213012503,2.688703754853425,-4.38532404015454,1.1581324458223175e-05,2.821366667488588e-05
BRWD1,-19.66848819021238,2.9204001472688255,-6.7348607034575245,1.6408705663528302e-11,8.679361857864889e-10
BRWD1-IT1,-11.883346630132541,3.0190359310659525,-3.9361395165432174,8.28028464205034e-05,0.00012198696167851737
BRWD3,-7.582317797736976,2.0271483696240478,-3.7403862052500787,0.00018373771759977561,0.00024105460064564906
BSCL2,-9.481032228135655,1.7968687155265213,-5.276418998344856,1.3173270102537513e-07,2.397637388778285e-06
BSDC1,-11.094083471057147,2.376509359052874,-4.668226291134214,3.0381117296336178e-06,1.2551060483061216e-05
BSG,-9.49806975596202,2.56153803654852,-3.707955775179492,0.00020893913399475033,0.0002672414155088787
BST1,-11.286615472287044,3.1575920963418196,-3.5744374599122484,0.00035098169039255383,0.00041970602624112754
BST2,-9.555648771483714,2.616001415812012,-3.652768960187134,0.0002594276354339908,0.0003194551122431394
BTAF1,-9.328529016712544,2.502424597043753,-3.727796245182704,0.00019316144260077378,0.00025142194555504614
BTBD1,-11.721119645385532,2.4310523383750033,-4.821418058494093,1.4254127247742789e-06,8.054293543416668e-06
BTBD10,-8.827267074825947,1.6545310841889092,-5.335207757159355,9.543522172411038e-08,2.034423714324044e-06
BTBD10P1,-12.919954048941706,2.9012407785663314,-4.45325122423179,8.457969404900161e-06,2.2939974764290733e-05
BTBD10P2,-12.977463281372321,3.1387342771057227,-4.13461673899297,3.555474876874739e-05,6.351988299997412e-05
BTBD11,-9.383082997002912,2.7088353613473974,-3.463880873267871,0.0005324422461156442,0.0006159092539886603
BTBD16,-12.496291937569435,3.007865321325751,-4.154538386067616,3.2594489750185556e-05,5.952780360232743e-05
BTBD19,-9.47740504164322,2.3582158584900195,-4.018887841637899,5.8473495513405075e-05,9.1440316704288e-05
BTBD2,-8.391425794672534,1.734760159552895,-4.837225335423475,1.3166413752791669e-06,7.764377206289413e-06
BTBD3,-11.053293313491011,2.305971523493711,-4.7933346968415655,1.6403162347752302e-06,8.635407436463719e-06
BTBD6,-10.994895349793318,2.335335114710905,-4.708058933612358,2.500868050463533e-06,1.1198012617571977e-05
BTBD7,-9.542206532628951,1.8974648689088147,-5.028923954790498,4.932399417960766e-07,4.713574943993828e-06
BTBD7P1,-13.056567004775246,3.18470314847104,-4.099775205435909,4.135516339462377e-05,7.058211006108699e-05
BTBD8,-9.983474454556907,2.3141878598892713,-4.314029395623307,1.60305617391588e-05,3.5396068195924715e-05
BTBD9,-20.677658697783986,2.7209727717225185,-7.599362592920746,2.9759287521852315e-14,2.2308626165801806e-12
BTC,-11.610134536966111,3.0182449807370566,-3.846650822270534,0.00011974343138741184,0.00016671001433980794
BTD,-12.408933221624963,2.386890459495642,-5.198786216711015,2.0059406878569504e-07,2.956542397942285e-06
BTF3,-9.426806202302588,2.863094522114001,-3.29252357178281,0.000992925740844905,0.001107932665335295
BTF3P4,-12.456868456370191,2.3484483684866233,-5.304297349486798,1.1310781551106694e-07,2.2383285274082555e-06
BTF3P8,-12.629960426345722,2.6033707071806287,-4.851387622788299,1.2260066937282152e-06,7.455161305214361e-06
BTG1,-9.942265564557044,2.8334671504536386,-3.5088691827485223,0.0004500161904090131,0.0005271338818580042
BTG2,2.2913307925519835,3.2322918641217826,0.7088873433694517,0.4783943899107237,0.479686889591145
BTG3,-9.321354503039796,2.517686734010561,-3.7023488177146247,0.00021361265177521847,0.0002720202960703775
BTG3-AS1,-12.675403652420524,2.760980425112994,-4.590906743535417,4.413245058583238e-06,1.5375124084092516e-05
BTK,-12.87330056159003,2.664454118725996,-4.831496429649679,1.3551064921232577e-06,7.850116651785678e-06
BTN2A1,-11.672796086114746,2.779359031708918,-4.199815839890827,2.6713216353454974e-05,5.1303062862730504e-05
BTN2A2,-11.236342535630905,2.541754893673884,-4.420702626990817,9.838048443792141e-06,2.5277900206447653e-05
BTN2A3P,-11.639906546170137,2.02297050920569,-5.753868626953189,8.722394942451009e-09,3.369732066589563e-07
BTN3A1,-8.325073177310498,2.8298796575534384,-2.941847069393724,0.003262610077956028,0.0034558662590579944
BTN3A2,-9.643210204602727,2.2716832298323473,-4.244962536134233,2.1862994590307673e-05,4.4311220638314723e-05
BTN3A3,-10.95831410023229,2.0793229229933314,-5.2701357634518,1.3632288953241713e-07,2.432004646276116e-06
BTNL8,-11.710619766807637,3.17036497883937,-3.6937765351845213,0.00022094798612923397,0.0002789916592102029
BTNL9,-11.405674819545801,2.0587145293411586,-5.540192511875801,3.021393165574354e-08,9.66120337223698e-07
BTRC,-9.202000217385196,2.076422974247659,-4.4316597974067955,9.351047423846767e-06,2.4459660615651874e-05
BUB3,-12.08628604407402,3.2690832141996937,-3.697148482356045,0.00021803482520863166,0.00027631495789846687
BUD13,-10.685361601493305,2.1160487035040387,-5.049676590051563,4.4255866590330663e-07,4.446723639814111e-06
BUD23,-10.438256425965461,2.7894981945019044,-3.741983574873518,0.0001825734509445399,0.00023979116760071003
BUD31,-9.21443278998752,2.5901587856896593,-3.5574779588403005,0.0003744325077401775,0.0004456794050608584
BVES,-11.172675659252874,2.3737210621803233,-4.706819110831198,2.5161198566972906e-06,1.1236194981200284e-05
BVES-AS1,-12.537863512803927,2.968030796830798,-4.224303712141936,2.3968064534039254e-05,4.735680973940669e-05
BX005266.1,-12.635495042224692,2.590392954103164,-4.877829451400475,1.0725960272386196e-06,7.005494664798659e-06
BX119904.3,-12.946224101884235,2.991374143278222,-4.327851843934365,1.50570694421719e-05,3.38371649724304e-05
BX248409.1,-12.494372991702688,2.4608709877979673,-5.077215771836492,3.8300583660067254e-07,4.11331552884375e-06
BX255925.1,-12.943175234301382,2.8151313020613737,-4.597716356897375,4.271469662356387e-06,1.5143043688106202e-05
BX255925.3,-10.504759109298574,2.266518422021022,-4.634755670739985,3.5735931085181033e-06,1.3691415532872117e-05
BX276092.5,-12.309525302689774,2.4912832117481325,-4.941038114270511,7.770771463163695e-07,5.899480052131552e-06
BX276092.9,-12.54010220939143,2.5304927671333304,-4.95559693837714,7.210856000422819e-07,5.729960301634685e-06
BX284613.2,-12.632921912982827,2.5603873949546863,-4.9339884807573835,8.056719343941357e-07,6.023648257182576e-06
BX284668.5,-9.308247148875212,2.5979632857324177,-3.5829017292101693,0.0003397984660449399,0.00040738746347462765
BX284668.6,-12.255214770181107,2.732767115551195,-4.484544145910234,7.3069977635507765e-06,2.0815151508999255e-05
BX293535.1,-12.849693649056729,3.2824952347937035,-3.914611516523435,9.054988060343792e-05,0.0001314497433139616
BX295541.1,-12.850561227576405,2.75321832706301,-4.667469012994953,3.0493272008157547e-06,1.2553867703085629e-05
BX322234.1,-9.600711096866215,1.8990387522179246,-5.055563550587558,4.291216985794113e-07,4.379939077267551e-06
BX322562.1,-12.356962635099386,3.1115935465747997,-3.9712650287187294,7.149199192531472e-05,0.00010791486899567944
BX322639.1,-10.855743088083907,2.241327325652096,-4.843443866426568,1.27607783969012e-06,7.640843444614456e-06
BX322784.1,-12.729404874574467,2.6961790571200988,-4.7212757776448555,2.343699051847058e-06,1.0784350169667795e-05
BX470102.1,-10.321550409737068,2.426847188740028,-4.253069767897425,2.1085984564628077e-05,4.315754493794549e-05
BX470102.2,-11.98764322528444,2.369155664292102,-5.059879942024121,4.1952054368064804e-07,4.313136052854764e-06
BX470111.1,-11.843661133934305,2.0541987110543594,-5.765586878328486,8.13741693933142e-09,3.1893132670065205e-07
BX470209.1,-12.9597821160547,3.006957369507021,-4.309932108608312,1.633046727941132e-05,3.583214436383699e-05
BX537318.1,-12.37273922847901,2.7834249646459153,-4.4451491905236145,8.783089447143711e-06,2.3450921334342075e-05
BX571818.1,-13.060204085553114,3.1721088824905173,-4.117199178642052,3.8350461636979874e-05,6.728792536616193e-05
BX571846.1,-12.85605860738304,2.7609153890943268,-4.65644787890449,3.2171167603317924e-06,1.2932887079139678e-05
BX664615.1,-12.791643401501249,2.7388354966512667,-4.6704679478345446,3.0051437264479714e-06,1.2455776056949033e-05
BX664615.2,-11.08726428204993,2.6497151316909973,-4.18432311815129,2.860170482786317e-05,5.392355059943324e-05
BX664718.2,-12.434287289875408,2.94426721565814,-4.2232196941050875,2.408368501477082e-05,4.750222556624818e-05
BX664727.3,-12.607228359474812,2.42918279418688,-5.189905177018524,2.1040119818391289e-07,3.0112619352497353e-06
BX679664.1,-12.84234124966802,2.9673739932453533,-4.32784720729544,1.5057386336440674e-05,3.38371649724304e-05
BX679664.3,-9.922552622857122,3.1471494658888566,-3.1528698367856745,0.0016167387906373724,0.0017590882626635012
BX842242.1,-12.562437258415931,2.936160970299847,-4.278524708109933,1.8813610893624607e-05,3.978714031020714e-05
BX842570.1,-12.532395843931768,3.2801394569826967,-3.8206899457439376,0.00013307886763976276,0.00018253718955024698
BX890604.2,-12.014137010383525,2.7374982232193905,-4.388728697056282,1.1401519623717999e-05,2.7931934072216402e-05
BYSL,-10.033792300231624,2.3158692476639073,-4.332624698200487,1.4734215891650824e-05,3.328024678949247e-05
BZW1,-9.650276452133177,2.9282202557218855,-3.295611535121398,0.0009820771078940258,0.0010963137892314027
BZW1P1,-12.37902179751835,2.443736790574707,-5.065611748885242,4.070908782401032e-07,4.252944343552237e-06
BZW1P2,-10.244597953522314,3.148696224326778,-3.253599973974215,0.001139526205604184,0.0012594554684898643
BZW2,-12.256075152138113,2.791234464686818,-4.390915670895913,1.1287431379302973e-05,2.7736476608709432e-05
C10orf143,-11.629956000088349,2.309352632568776,-5.036024310913457,4.753002209491208e-07,4.628110680002988e-06
C10orf25,-12.624306543307684,2.503135507930361,-5.043397172590827,4.5733858397062023e-07,4.5510717373674164e-06
C10orf55,-10.758611527216063,2.2834369817471702,-4.711586793599234,2.4579537146701873e-06,1.1078163278203935e-05
C10orf67,-12.288340931243297,2.6628636656825826,-4.614709002795822,3.936464661952009e-06,1.449464855522251e-05
C10orf71,-12.616048705861788,2.554704107074921,-4.938360051531323,7.878228536608282e-07,5.945173861342496e-06
C10orf71-AS1,-12.84022381105071,2.615886203023995,-4.908555959432508,9.174945089012854e-07,6.462712565966459e-06
C10orf88,-11.28011557064765,1.99800758574038,-5.645682054038699,1.6452766156605536e-08,5.893578687015708e-07
C10orf90,-10.498288509128564,2.6811996865775494,-3.9155190721841517,9.020991270836133e-05,0.00013102343066687572
C11orf1,-11.393909629557537,2.642890263250566,-4.311155021451342,1.6240399456260215e-05,3.571310376787518e-05
C11orf24,-12.241272591684671,3.0586623675835027,-4.002165365298523,6.276540424789616e-05,9.68540649422753e-05
C11orf49,-7.801760155216307,2.3567752039075027,-3.3103539710877348,0.0009317805689853648,0.0010426859918570349
C11orf52,-12.471476815590778,2.916653554772666,-4.275954130782202,1.9032040972075904e-05,4.0121647785345605e-05
C11orf53,-10.590915064782754,2.889276761583882,-3.665593828047434,0.00024676531506964873,0.0003057812950280674
C11orf54,-11.054396829121677,2.748506540281758,-4.021964898794986,5.771466021157913e-05,9.049745065313339e-05
C11orf58,-15.777624366365085,3.103731895808993,-5.083436616310128,,
C11orf65,-9.847403623804382,2.0683376039589896,-4.76102334790778,1.9261376092912764e-06,9.560585252520327e-06
C11orf68,-11.855884285703661,2.9945928774051658,-3.9590972032154377,7.523361435128335e-05,0.00011259428804777575
C11orf71,-10.70740309365617,2.621551449729291,-4.084376484299725,4.419532679035142e-05,7.32083122270261e-05
C11orf74,-10.957083283578676,2.7779398723681283,-3.944319815042656,8.002679890888372e-05,0.0001185974656206016
C11orf80,-6.290101895302226,1.9373284484385478,-3.2467916838633823,0.001167137832208745,0.0012881646540256325
C11orf95,-11.515354944633225,2.9917698474426992,-3.849010964020613,0.00011859569973273749,0.00016540709994143939
C11orf96,1.3158275737499379,3.0241749844637225,0.43510298858691,0.6634876742454892,0.6647208681348687
C11orf98,-12.147252756947438,2.900192451954123,-4.188429891527623,2.8089105577284564e-05,5.315189411268349e-05
C12orf10,-10.129801743259808,2.732485642170071,-3.7071747375093156,0.00020958433865373653,0.0002677489894916732
C12orf29,-9.780241552693006,2.0696703817858686,-4.7255068433911065,2.2954210371084508e-06,1.0679415712926062e-05
C12orf4,-12.076242113791642,2.537920896011776,-4.758320928271993,1.9520996084144183e-06,9.636353566625798e-06
C12orf40,-12.806106234458806,2.77212095734536,-4.619605865511076,3.844696734924927e-06,1.4278229885493015e-05
C12orf42,-11.926464954999956,3.246759003837432,-3.673344692631558,0.0002393962031610277,0.0002977524801319913
C12orf43,-10.816239454133417,2.474520638134237,-4.371044349942762,1.2365367095086523e-05,2.947973311559223e-05
C12orf45,-11.746629786810296,2.762592051941935,-4.252031992401168,2.118395884061274e-05,4.328191270551821e-05
C12orf49,-11.15473478168324,2.614382718836169,-4.266680123501175,1.984033151099948e-05,4.129875552386146e-05
C12orf56,-11.797670246873654,2.7499406095819707,-4.290154560344146,1.7854881153169092e-05,3.826722090567027e-05
C12orf57,-10.261828888476026,3.1958735713184203,-3.210962092046285,0.001322913848010263,0.0014517424432915337
C12orf60,-9.486959686147207,2.055186071000275,-4.616107426968806,3.910046007292034e-06,1.443567050865694e-05
C12orf65,-10.637964569989153,2.415450713018458,-4.404132327210878,1.062081023348e-05,2.65713916317553e-05
C12orf66,-11.305932890424716,2.2568701949077092,-5.009562763483192,5.45538337826938e-07,4.950077126278176e-06
C12orf73,-10.41258245125854,2.311555410183999,-4.504578348147709,6.650485866985322e-06,1.9555831866824355e-05
C12orf75,-7.220783996193252,3.1426369953683895,-2.2976831262520063,0.02157983061837947,0.02178673677173978
C12orf76,-10.964697089939358,2.158445326821561,-5.079904945327258,3.7762376739173905e-07,4.070964033324562e-06
C12orf81,-12.812581696897565,2.7304033851389113,-4.69255999557945,2.698073739293336e-06,1.1710446967764922e-05
C13orf46,-12.795635633702977,3.185525235879324,-4.016805608564235,5.899234648607056e-05,9.206091763273947e-05
C14orf119,-10.759036972801045,2.948041189550879,-3.6495544943319254,0.0002626955089038924,0.0003227955009269747
C14orf132,-12.040407916158028,2.7218422958654496,-4.4236243717895505,9.705871465487726e-06,2.5047338821784752e-05
C14orf178,-12.225476545416413,2.667116723063952,-4.583780094697891,4.566444852843655e-06,1.566338156529334e-05
C14orf28,-10.924828906821837,2.5793792778271216,-4.235448815431654,2.2809565790768703e-05,4.571403682163709e-05
C14orf39,-7.347081262246677,3.1246544933388165,-2.3513259715303856,0.018706637893691952,0.018898637836373425
C14orf93,-10.08978370155538,2.0440291917753455,-4.9362228984566885,7.965007114871678e-07,5.978773079362729e-06
C15orf39,-11.463012754010627,2.4672933959342145,-4.6459868829950315,3.384545092099831e-06,1.3292010726922535e-05
C15orf40,-11.366994469090802,2.7226552990107007,-4.174966428258874,2.980300010432881e-05,5.561906314508788e-05
